56.6246, 2.37645, 0.0589134, -2.10693
56.9586, 2.81679, -5.7834, -2.93289
55.258, 2.66875, -1.59814, -2.81561
57.7441, 1.24617, -0.813475, -0.383757
57.1848, 2.01998, -4.1094, 0.649834
54.3861, 2.57615, -7.96634, 6.33182
56.267, 2.01758, -2.19414, -0.00455408
56.5094, 2.21674, -3.55209, -2.2276
56.4048, 1.89198, -1.40097, -0.708283
57.0384, 0.791818, -0.190017, 0.120302
56.9056, 1.34736, -1.02966, 0.0494314
57.3161, 1.30258, -1.27727, 0.277006
55.5795, 2.78625, -0.772325, -3.98497
56.0265, 2.56918, -1.92458, 2.0497
56.4965, 1.50328, -1.00594, 0.28443
55.9732, 2.80089, -7.32295, -4.63533
57.1192, 2.55285, -4.66575, -1.75336
57.1087, 2.77475, -0.319403, -2.09879
57.007, 2.55481, -0.799694, 1.51858
56.929, 2.44609, -0.299695, 1.25825
55.8942, 2.68905, -2.05591, -2.058
54.0903, 1.12205, -7.26157, -1.75415
56.6853, 0.977057, -4.81841, -0.226818
57.7388, 1.59204, -0.630268, -0.606162
57.2709, 2.56049, 0.0797975, -1.48622
57.2004, 1.50417, -2.0575, -0.00695841
56.2024, 2.58941, -0.456489, -2.78281
57.2696, 0.486394, -0.879716, 0.327281
56.0042, 2.43272, -1.97965, 1.58588
57.0692, 2.75571, -2.93015, -2.27279
53.8133, 2.49162, -9.51476, 6.77421
54.9677, 2.8005, -8.10139, 6.36028
57.7804, 0.362039, -1.98661, 0.0373797
56.2305, 1.75303, -1.55819, -0.307024
56.5196, 2.51175, -0.354089, -2.33981
55.0655, 1.82227, -6.39076, -3.30452
54.2399, 3.03384, 14.7546, -7.19756
56.3202, 2.04578, -0.3007, -1.33398
56.014, 2.2492, -3.0655, -2.60312
55.0538, 2.99642, -0.13692, -5.5594
53.3935, 0.0051052, -10.4493, -0.16165
56.4472, 2.80389, -1.49169, -3.31091
57.003, 2.08892, -5.69273, 1.32866
53.4654, 3.19477, -10.1472, -9.14512
57.8271, 0.640794, -1.60468, 0.16908
55.3929, 2.52769, 0.29848, -4.4095
58.2754, 0.911597, -0.759994, -0.593507
56.427, 2.55316, -0.792084, 2.51697
56.0561, 2.79562, 0.00203556, 3.58308
57.3758, 1.11328, -0.415454, -0.397998
56.5616, 0.842034, -0.141968, -0.148561
57.4261, 2.022, -2.17414, -0.448707
57.2795, 3.96015, -4.40237, -1.42895
56.3865, 1.87032, -1.59195, -0.807157
56.2349, 1.85032, -4.64571, -1.56476
56.3538, 2.38904, -0.419795, 1.80455
56.3912, 2.61637, -6.1481, 3.0682
55.3648, 3.00511, -0.732123, 4.60421
56.9137, 0.571617, -0.276411, -0.0468488
55.3956, 2.87968, 20.2403, 3.45848
58.1958, 0.310442, -1.50458, 0.179806
56.6033, 2.17879, -0.300601, -1.53463
56.9892, 2.18789, -4.84985, -1.38624
55.9254, 3.09161, -6.82264, 5.28218
57.7247, 0.558293, -0.326357, 0.468715
57.1185, 0.995522, -0.752764, 0.0920129
55.513, 1.79989, -7.58134, 3.08285
56.8763, 1.89582, -0.295375, -0.820774
56.1916, 0.965137, -3.05864, -0.546426
56.7629, 0.882255, -0.460863, 0.0401155
57.4561, 0.455518, -0.298288, -0.032316
56.451, 1.57014, -0.646882, 0.508854
56.4065, 2.08248, -1.76619, -0.640167
57.8062, 1.97881, -3.614, -0.35349
57.4854, 1.5224, -1.60845, -0.379175
57.1609, 0.769967, -0.426843, -0.0978492
55.739, 0.93336, -4.7333, -0.780952
55.499, 2.61089, -4.67327, -4.12305
57.1458, 0.720492, -3.33507, -0.102224
55.3195, 6.54006, 40.2546, -1.28209
56.1674, 2.67963, -0.21835, 3.20295
56.213, 2.07541, -2.2135, -1.89741
57.1325, 2.49268, -3.18104, -0.214236
56.7588, 2.69484, -2.1286, 2.46207
55.3487, 1.01146, -6.84158, 1.38725
56.908, 0.460719, -1.90694, 0.0330229
56.4376, 0.575685, -5.71571, -0.0512694
56.5115, 2.23884, -2.35487, -0.783894
56.108, 2.64899, 0.176317, 3.22515
57.5149, 1.26735, -3.98556, 0.278424
57.2031, 2.28165, -3.44295, 1.29567
54.4763, 2.85361, -8.60468, -6.97678
53.1851, 1.67326, -11.4934, -4.61911
56.186, 1.9175, -0.0881496, -1.46333
55.7307, 1.12806, -6.74028, -1.04946
56.464, 1.63117, -1.26605, -0.657975
56.2552, 1.38516, -1.30355, -0.00507982
56.7181, 2.05055, -0.86366, -1.44532
