# beamEnergyAtTarget_MeV,tritonTargetExitEnergy_MeV,tritonTargetExitTheta_deg,tritonTargetExitPhi_deg
65.587653876751617,1.4166813715090807,158.86380301351679,139.88038579520619
62.977660992038103,1.2231936368149832,157.23167198334909,85.292582766980729
65.505646216734377,1.4131222094279767,159.0711707140627,175.36621773382561
62.693707378087467,1.160980815716717,158.95821704877309,50.102071268369727
62.39729980773739,1.1384536089221886,160.22475489948218,83.556061022990264
63.74056767351955,1.2611637310112636,159.10517053670128,160.57620328280845
62.95377092778908,1.1704975763464365,160.60895631906476,90.785164038080879
64.007805603798303,1.300930276451792,157.54799565960528,-170.97999505660704
64.301535639512139,1.2861912789965602,159.78300479560895,-83.93148016029329
62.436388143610074,1.1491064528876556,159.83664353854417,149.49932588137526
64.852250709429214,1.3798297281444012,158.44813578747562,-141.88997425996175
64.461747641901411,1.3330722774609804,156.77501746426884,-48.833952696549503
66.032639226490602,1.4455493686637495,159.42578323114961,56.783077201923753
65.343448678676594,1.387597850909261,160.17424057743784,172.2213526869906
63.632006091593659,1.2641442253176594,157.85328613368776,145.86895782536658
63.880881710526921,1.2700344442032698,159.76408986069484,148.18014074290173
62.796975131259487,1.1726007206479026,159.4720337455189,-53.132753092897268
65.498373918301212,1.4329652878684078,157.30168642031694,95.770441228543916
63.797797693710855,1.2807178113576561,158.20594995713626,-17.287721754501398
63.51282664697893,1.2284778163487444,160.42608495301039,-50.066334066019067
65.745016342060495,1.4489536155476397,157.72810980914181,-35.496742972757623
64.795365730351975,1.3645196514244389,157.51315837420321,134.09450925672044
63.449758156378827,1.2254727583094498,158.63294011773115,66.415158105773287
62.666092393680195,1.1764812090283219,160.61604440473789,111.40745643798054
62.5043251075165,1.1617093833584777,157.69042360839435,-166.25407170610308
65.635809362978762,1.4454589691968192,157.20822496407462,-145.82667639528549
64.279237281480931,1.3134993645534703,159.39171645378713,-35.915427143124603
63.466779700325276,1.2362489680033881,158.86838496332291,-131.00902941696125
63.707140624359326,1.28104695645531,157.8811981488314,89.826347802644193
63.768497325331701,1.2926132997460167,157.56184091082201,-28.551029904651596
64.77328450293669,1.3359155700100751,159.43058055937479,-44.638092031953931
65.266403231611918,1.3934709275666712,158.49954287065083,137.19467087896595
63.636883230725452,1.2556160677950083,158.34787129847211,-35.86816288710142
62.675929660532205,1.1802290492057015,158.42931085810878,-81.123221561854166
64.301240577933854,1.3151951500519696,158.01166191670441,86.246692661214794
65.542583271328752,1.4247046705432012,158.60909321369297,-66.021055200527485
64.704617098273047,1.35331937173509,158.34296286558902,-13.186889425362789
64.400505323685664,1.3236095837179009,158.31536742828482,114.42701305159083
64.301005897889297,1.3042965518167298,159.04979720986788,-103.17508090906101
64.995619156340865,1.3606250908545316,160.13287739274509,-28.998651631673507
65.997815539481266,1.433927775305688,160.01037838187392,130.25632111880151
65.773839485259757,1.4584229523525845,157.23491899080307,107.21189499712965
63.947063442588949,1.2709054831374176,159.47477665225941,14.093625232340734
63.174003399159304,1.1960842068896558,158.87086538610677,80.349050872080937
63.734898576664307,1.2815697705709459,158.00300918246,111.26753596541351
63.032698789210627,1.2095737668287676,158.12587945517276,44.924895238068721
65.283698604387908,1.3975506921594425,158.35865912452368,95.178315196755662
63.021078802788942,1.1720324338258223,160.87401421013934,-77.857816226311897
65.811862199654129,1.4527566282498645,157.92222535069533,-85.031050238257336
64.432466130239547,1.334109124553768,157.19134303041628,-50.677816181050908
64.593611593338466,1.3260991310046806,159.41273766684151,38.168634256161837
65.581273790767867,1.433595566011425,158.02485831854995,42.090513328725962
62.447353492025094,1.1484306579324319,160.25673893992001,125.72597281061191
64.284346953096161,1.3201687771386996,157.14124053001478,129.63962560494278
65.712634923797779,1.444461955972538,157.6394827376001,-179.52016061429168
65.924960804886624,1.4525730091583042,158.21916888107427,98.506139367101284
64.862597331069011,1.3725570669986407,157.97218645768794,89.914087270046736
65.582569643254658,1.419624089772862,158.41689578756524,-46.181287435080719
62.395644399886073,1.1554880068534656,158.37606452942245,60.083603652763138
62.718240407309253,1.1592070373248171,160.67091989701137,82.752579697926578
62.857060839500456,1.2014173428588917,157.73518769799998,-147.88368326297393
63.091744851065201,1.2412664610274646,158.63069216311663,101.35166167628577
63.978600817679002,1.303725675579501,156.82612201633913,-168.40958892436424
62.91450283394142,1.1743621814965302,159.56847159304675,75.086445268105393
62.611741392107568,1.1748712940797048,158.38111492961309,-40.779915934268629
65.359325513132035,1.3884829001541261,159.34332841812986,-8.6789853646908099
63.764725573515044,1.2447201918189246,159.29896074667218,-175.76243922218956
65.731801137770901,1.4439165196118187,157.63326808759865,-32.753938772359646
63.280564058920625,1.2397616940230183,157.33122601015796,-47.245489162801078
65.347548328642219,1.4017660719184319,158.47523471833827,-143.75142027750135
62.453051226103476,1.1382883776844863,159.54445445907947,-144.45103360560674
65.639900521762797,1.4343943791267906,158.30248756360584,26.129945437945509
64.793005906875067,1.3358727413356144,160.42323258238059,103.55579105666469
65.005559111637609,1.3763775285216955,158.19450055129735,44.54795818850819
63.698034426994674,1.2590208027897745,158.46792406587863,165.32273236382412
62.678945824270187,1.171588061608567,158.39034720489681,115.34931964306126
