# beamEnergyAtTarget_MeV,tritonTargetExitEnergy_MeV,tritonTargetExitTheta_deg,tritonTargetExitPhi_deg,s3EnergyLoss_MeV,tritonThetaBeforeS3_deg,tritonPhiBeforeS3_deg,tritonEnergyAtReactionPoint_MeV,tritonThetaAtReactionPoint_deg,tritonPhiAtReactionPoint_deg,s3EnergySmeared_MeV,tritonTargetEnergyLoss_MeV
# ringGateCopyNo=-1 thetaMinDeg=130 thetaMaxDeg=133
63.947063442588949,1.771739922999213,131.53857894613498,-85.583058665993534,1.7717399229992126,131.53857894613498,-85.583058665993534,1.8756953269289625,131.70636459893433,-85.742551132265888,1.7333584412325118,0.10395540392974945
63.174003399159304,1.6556040296371743,131.82772033127347,97.885976905542975,1.6556040296371746,131.82772033127347,97.885976905542961,1.826316376489558,131.87599928187652,97.343061844233233,1.7009488967474269,0.17071234685238368
63.734898576664307,1.7463139846731348,131.93841993619969,-50.560717725177746,1.7463139846731341,131.93841993619967,-50.560717725177746,1.8689598785267663,131.79877742354404,-50.511268430650638,1.7386238679100192,0.12264589385363145
63.021078802788942,1.6104994089763247,132.23644763260768,-51.934039845325742,1.6104994089763234,132.23644763260768,-51.934039845325742,1.783292048545718,132.58779465698629,-51.660385332452691,1.6433852501075337,0.17279263956939328
64.593611593338466,1.8019792206031913,132.27706115939941,50.861723428283383,1.8019792206031906,132.27706115939941,50.861723428283383,1.8820870629670026,132.20138619654341,50.440700288179244,1.7924988550884353,0.080107842363811299
65.924960804886624,1.9466184715067605,132.27781731680955,127.15130135201909,1.9466184715067603,132.27781731680955,127.15130135201909,1.9543439826443318,132.32354545987027,127.0755086516147,1.8759032181536412,0.0077255111375713614
65.582569643254658,1.9041827980849808,132.30739732555892,157.98084974078793,1.9041827980849808,132.30739732555892,157.98084974078793,1.9275438048516662,132.36860832055376,158.10618999852275,1.8856770424220628,0.023361006766685399
63.091744851065201,1.7091522893765621,131.56466815221833,-160.17435569745908,1.7091522893765621,131.5646681522183,-160.17435569745908,1.8553666924522076,131.60379361331809,-160.59759355686242,1.5778590223649196,0.14621440307564559
63.698034426994674,1.7200966123410468,131.88678658415159,-45.764464615857712,1.720096612341047,131.88678658415159,-45.764464615857712,1.8542074456140654,131.84421266747196,-45.3662252381271,1.8399594942399271,0.13411083327301854
62.651478182764528,1.6208733615873536,132.06486555060738,76.112804005703993,1.6208733615873536,132.06486555060738,76.112804005703993,1.8077353930534628,131.72527795144134,75.271571516360083,1.5915696576832017,0.18686203146610914
62.470783281138232,1.5620662400172991,132.28958574473739,-160.7584466116279,1.5620662400172989,132.28958574473739,-160.7584466116279,1.7629839138389798,132.77752680803303,-161.4235416601922,1.4620517429755966,0.20091767382168069
64.739355543267621,1.8209216358497684,132.26592941487795,103.51779579991143,1.8209216358497697,132.26592941487792,103.51779579991143,1.8893343332724726,132.28601134840315,103.02977328563382,1.7457442810371477,0.068412697422704172
65.665891362566398,1.9362581842953668,131.72813247517337,53.993392173778219,1.9362581842953661,131.72813247517337,53.993392173778219,1.9567378425790594,131.71907275317287,54.150981145993228,1.960345288496683,0.020479658283692581
62.634945234668336,1.5930936648090614,131.88854046440093,-48.922709606624032,1.5930936648090614,131.88854046440093,-48.922709606624032,1.799419138954363,132.06814490283494,-48.538457586270077,1.7943833519657386,0.20632547414530156
62.770853155404019,1.5799079798023563,131.87628299575508,23.292294376005902,1.5799079798023559,131.87628299575508,23.292294376005902,1.7745255299528253,132.14124315756752,25.431921236356082,1.4606163142483093,0.194617550150469
63.058135117491609,1.6857022686614025,131.8774668869967,-48.527608545822503,1.6857022686614027,131.8774668869967,-48.527608545822503,1.8672495610157966,130.86005967277197,-49.333267508673245,1.7362033661021223,0.18154729235439415
62.403705965973664,1.5874761349114359,132.28158629573764,-140.89062486626801,1.5874761349114355,132.28158629573764,-140.89062486626804,1.7911815399725128,132.37903568267402,-140.36201526186079,1.5765545773657736,0.20370540506107693
65.903753126795706,1.9565331678462472,131.86955487493586,115.43304949273382,1.9565331678462474,131.86955487493583,115.43304949273382,1.9635896628888077,131.85580650637894,115.49283705127034,1.9160560606790034,0.0070564950425604511
62.686810769662195,1.6245299603868013,131.91167561414991,-58.510931620501488,1.6245299603868018,131.91167561414989,-58.510931620501488,1.8085589538200111,131.81128026491552,-57.648833193819954,1.659478448860694,0.18402899343320978
64.582535235528141,1.7857451030368399,132.26105524119029,-126.39971315328114,1.7857451030368385,132.26105524119029,-126.39971315328114,1.8708119635844014,132.62320746712155,-126.28027137191123,1.8322816988582191,0.085066860547561518
65.008066992037897,1.8413681488308848,132.34838569473823,-128.82334901645041,1.841368148830886,132.34838569473823,-128.82334901645041,1.895149494891939,132.43898242842735,-128.96472742583623,1.744164505508895,0.053781346061054114
63.023169716375186,1.669455386014884,131.7564911424661,32.693769939853823,1.6694553860148851,131.7564911424661,32.693769939853823,1.8400986109950281,131.34405734040681,33.610498440411924,1.6040810676536024,0.17064322498014417
64.9718645319996,1.8639667112094032,131.78988127960665,87.90227725020398,1.8639667112094036,131.78988127960665,87.90227725020398,1.9229638188735407,131.91869021977962,87.757550493242633,1.7856247312289348,0.058997107664137571
63.538177691920168,1.6569063258263022,132.30061273733176,-63.92873834858424,1.6569063258263028,132.30061273733176,-63.92873834858424,1.805120311484643,132.8711236129428,-64.397033369499937,1.7139198678823866,0.14821398565834087
65.446044772489316,1.8886191300752528,132.3254588990774,150.07122904353054,1.8886191300752528,132.3254588990774,150.07122904353054,1.9207531341539834,132.45607379636218,150.14127622339504,1.8960996954592833,0.032134004078730571
63.698787980526888,1.7182250571081739,132.31119141558707,62.412609343941988,1.7182250571081736,132.31119141558707,62.412609343941988,1.8536001756842779,131.83054567307593,62.542821250903195,1.7513506984541514,0.13537511857610407
65.443597891701728,1.92022225452673,131.86479834413532,13.617720257759524,1.9202222545267302,131.86479834413529,13.617720257759521,1.9481369618933968,131.74018367032758,13.317167102476873,1.9034988504470545,0.027914707366666791
64.339783195614928,1.7941937863378674,132.15376482993415,125.74555198956705,1.7941937863378672,132.15376482993415,125.74555198956705,1.8912538856898209,131.75453646154642,125.44270898293313,1.9032038747816233,0.097060099351953477
64.288819547460392,1.7868671257498856,131.96700806504091,52.861777811051944,1.7868671257498858,131.96700806504089,52.861777811051944,1.8809293835788594,131.89669718633121,52.676528795189341,1.892485222339928,0.094062257828973816
65.015964214958359,1.8835582459998661,131.55321248289547,128.51700950551427,1.8835582459998654,131.55321248289547,128.51700950551427,1.9361510437556717,131.52564014886676,128.71811344700635,1.9630978668761776,0.052592797755805609
65.309713345095957,1.8473002142881989,132.11458379049841,86.460626258001994,1.8473002142881989,132.11458379049839,86.460626258001994,1.8815392350015827,132.29481696023626,86.396551485082057,1.8276549653386711,0.034239020713383805
64.954568005124983,1.8728090836894367,131.85724692965593,-148.77564122975735,1.8728090836894364,131.8572469296559,-148.77564122975735,1.9201427386269643,131.91784319063788,-148.32861107673634,1.9361784829985949,0.047333654937527614
63.780608389260784,1.7372265939868767,131.55727926240655,18.999694754889791,1.7372265939868756,131.55727926240655,18.999694754889791,1.8699218814376763,131.5294561520347,18.23534270955447,1.7059895055450269,0.13269528745079961
63.92161520542362,1.7594723110414836,131.84278601033722,-118.66130813273757,1.7594723110414849,131.84278601033722,-118.66130813273757,1.8804912875139053,131.65970729713982,-118.83090771626833,1.7914231028176653,0.12101897647242166
63.374486817281664,1.6696283706373054,132.14515172344889,101.4061291129438,1.6696283706373054,132.14515172344889,101.4061291129438,1.8153948755125384,132.3233146902023,101.72610391210974,1.7137704482024987,0.14576650487523302
64.228168424004565,1.77283777259603,131.89861111437256,-18.799239782937132,1.7728377725960307,131.89861111437259,-18.799239782937132,1.8738807516847373,131.92318886745417,-18.99268630862197,1.6797857346417002,0.1010429790887073
64.218539713958208,1.7806049957410242,132.24091970155877,-174.09161889603635,1.7806049957410244,132.24091970155877,-174.09161889603635,1.8886110153380287,131.86787694006372,-174.05440608969204,1.8434726646081356,0.10800601959700451
63.110880502693313,1.681588747623153,131.74775604095578,77.84226319498174,1.681588747623153,131.74775604095578,77.84226319498174,1.840926835038772,131.70628895047625,77.112894599488271,1.7111317927863077,0.15933808741561895
65.092591116049078,1.8719189969632031,131.79629430292559,114.4789878073928,1.871918996963204,131.79629430292559,114.4789878073928,1.9178165328635259,131.98173272310501,114.2942870194487,1.8905864385697255,0.045897535900322861
65.740565660215481,1.9340405030592476,131.88729044898528,76.973880711665856,1.9340405030592467,131.88729044898528,76.973880711665856,1.9500883211617293,132.06892875930652,77.096523396397018,1.9004968990429427,0.016047818102481681
62.942452552234556,1.6398918157285174,131.57963840057937,-10.108851689870024,1.6398918157285198,131.57963840057937,-10.10885168987002,1.8199349599030938,131.7868497355812,-10.617676980956617,1.6471511957263694,0.18004314417457645
64.019781902037366,1.7481217703975431,132.10015852923473,37.064621940829362,1.7481217703975436,132.10015852923473,37.064621940829362,1.861611490627638,132.15696903164113,37.153570019061142,1.6938814268268343,0.11348972023009485
