12,26,55.860010232741985,2.3459293974904063,0.65540607643833337,16.665959992037866,1,3,1.5873228763716725,132.37269254370892,176.97905855914095,163.33404000796213,1
12,26,55.060402406132852,2.2219646165887919,-108.90489715764565,16.691701663222414,1,3,1.6377925175438577,132.7914802085599,72.366406280967482,163.3082983367776,1
12,26,56.171026244756732,2.824120945591734,15.513858603820914,16.91859875063448,1,3,1.5669008804929945,132.39053644195775,-162.10465617327611,163.08140124936551,1
12,26,55.081674079127481,2.3020034089995596,148.29638431180237,16.591088040390563,1,3,1.6230008236411777,132.82646471668772,-27.3669776374403,163.40891195960944,1
12,26,54.635784929468144,2.5379987049637451,-123.53695327072035,16.562670453327076,1,3,1.6494592618378192,133.20650512896867,59.199669987458947,163.43732954667294,1
12,26,56.232015446143663,2.2329216488793944,13.518683954309996,16.325384829448527,1,3,1.507459292922249,133.1900427339304,-169.31321529362884,163.67461517055148,1
12,26,55.274191273713022,2.123726516459683,-22.971866830672596,16.698011109121236,1,3,1.6340805688250839,132.77903941206623,160.66346081125707,163.30198889087876,1
12,26,55.372596209868824,2.2406591763160195,149.49707525528484,16.6208365300628,1,3,1.6218272281157624,132.50411650687178,-35.331453414326134,163.3791634699372,1
12,26,55.671612062142408,2.3284173733277709,-126.18356470014052,16.51155138328344,1,3,1.5597214423382866,133.03559178463388,55.841630411623299,163.48844861671654,1
12,26,56.154314673555369,2.5939315354750399,-153.14415639017281,16.602412128905328,1,3,1.5256657569129857,132.87324953493592,37.958212995866347,163.39758787109469,1
12,26,55.406984608887093,1.929022534668545,79.124379940808112,16.42720913845011,1,3,1.6032450199304549,132.87692136228131,-96.607147269656323,163.57279086154989,1
12,26,54.642032563736151,2.6328968253190506,-64.959175961030823,16.805701982848547,1,3,1.6761295205583338,132.64239002949941,119.05088951663147,163.19429801715145,1
12,26,55.592853049928216,2.3556125536542414,-157.71685500700517,16.749385253472351,1,3,1.5776775070085023,132.67660213053384,23.213374331512949,163.25061474652765,1
12,26,55.38215392893698,2.0775118475642906,-158.52093478118056,16.693420486507211,1,3,1.6296715120379304,132.41180928278905,28.485797139775563,163.30657951349281,1
12,26,55.9092136422436,2.5660513487301193,40.84519609841692,16.783148831602048,1,3,1.557551337186851,132.41577875024956,-128.31065331431643,163.21685116839794,1
12,26,54.673318514461101,2.9241740793501725,-156.8489263064092,16.843778482097445,1,3,1.6760493546194084,132.73692477112141,20.385994163701174,163.15622151790257,1
12,26,56.134395681282186,2.2991390127394862,175.66733805326203,16.440126276586049,1,3,1.5314154789448367,133.05311606866499,-25.8504454608169,163.55987372341394,1
12,26,55.014905466000634,1.6889985343218783,17.523831461720569,16.414646769683866,1,3,1.6508348553616088,133.17461469505571,-171.70504673165419,163.58535323031612,1
12,26,55.397817254580907,2.7821541142120561,13.454003759487252,16.634216454995954,1,3,1.6242061652515076,132.70215578280201,-147.41651448820275,163.36578354500404,1
12,26,54.820700606702339,2.7393846382490397,-0.27233169495860826,16.750741102083435,1,3,1.6455286661525861,132.8911177983853,179.82500789651087,163.24925889791655,1
12,26,55.789387528363868,3.0755014097050375,132.50025619600439,16.801503049226454,1,3,1.582882367854836,132.4986422599284,-44.471812842929793,163.19849695077355,1
12,26,54.737537960347822,2.1576284821756362,56.319710374173766,16.858578516855118,1,3,1.6654862804448385,132.51961323276871,-124.44865002982813,163.14142148314488,1
12,26,54.401014316819364,4.0502335708636892,176.6933401702249,16.687843153495603,1,3,1.6676995916923261,133.10230853200932,2.7901267842243107,163.31215684650439,1
12,26,55.622303479951135,2.4314219456298933,-121.88679057256707,16.330400915323121,1,3,1.5892673449016002,133.1131163545615,53.50448332289492,163.66959908467689,1
12,26,55.468489025300045,2.7058010428269967,27.085001398753427,16.701423203585353,1,3,1.6037204348681371,132.45830526342084,-149.96891955869521,163.29857679641464,1
